,X,Y,Z,W,X.1,Y.1,Z.1,Frame number
6671,-0.349852,-0.165703,-0.348413,-0.853671,0.67068,1.312589,-0.933906,33961
6672,-0.34794,-0.168947,-0.35177,-0.852439,0.669732,1.312497,-0.933974,33961
6673,-0.349074,-0.169913,-0.350973,-0.852112,0.668924,1.312486,-0.934124,33961
6674,-0.352492,-0.16841,-0.347564,-0.8524,0.668146,1.312483,-0.934257,33961
6675,-0.349902,-0.17216,-0.350421,-0.851548,0.667292,1.31243,-0.934461,33961
6676,-0.354687,-0.169002,-0.345343,-0.852276,0.666577,1.312461,-0.93456,33961
6677,-0.355341,-0.170036,-0.344245,-0.852242,0.665784,1.312522,-0.93472,33995
6678,-0.355676,-0.170952,-0.343838,-0.852083,0.664978,1.312531,-0.934845,33995
6679,-0.35666,-0.17133,-0.34296,-0.85195,0.664097,1.312562,-0.934988,33995
6680,-0.353597,-0.176199,-0.346758,-0.850695,0.663187,1.312549,-0.93521,33995
6681,-0.354587,-0.176347,-0.345555,-0.850742,0.6624,1.312529,-0.935355,33995
6682,-0.35725,-0.176515,-0.34266,-0.850764,0.661686,1.312481,-0.935657,33995
6683,-0.353327,-0.181365,-0.347179,-0.849549,0.660779,1.312271,-0.935714,34028
6684,-0.354139,-0.182006,-0.346344,-0.849415,0.66003,1.312223,-0.935798,34028
6685,-0.358127,-0.179433,-0.342249,-0.84995,0.659352,1.312264,-0.935903,34028
6686,-0.35838,-0.180766,-0.342619,-0.849411,0.658538,1.312248,-0.935991,34028
6687,-0.358007,-0.182662,-0.34275,-0.84911,0.657738,1.312239,-0.936072,34028
6688,-0.356116,-0.185654,-0.345069,-0.848317,0.65686,1.312219,-0.936263,34028
6689,-0.357687,-0.185185,-0.34327,-0.848488,0.65603,1.312195,-0.936385,34028
6690,-0.356563,-0.187583,-0.344691,-0.847858,0.655263,1.312177,-0.936513,34061
6691,-0.361044,-0.184406,-0.339672,-0.848684,0.654641,1.312178,-0.93655,34061
6692,-0.362463,-0.184729,-0.33748,-0.848884,0.653966,1.312258,-0.936649,34061
6693,-0.361294,-0.186995,-0.339033,-0.848266,0.653216,1.312253,-0.936759,34061
6694,-0.363327,-0.186649,-0.33681,-0.84836,0.652482,1.312246,-0.936849,34061
6695,-0.364103,-0.187323,-0.336174,-0.848131,0.651714,1.312226,-0.936934,34061
6696,-0.365701,-0.186613,-0.334815,-0.848138,0.651094,1.312249,-0.937171,34061
6697,-0.363995,-0.189246,-0.3353,-0.848096,0.650186,1.312164,-0.937175,34095
6698,-0.364679,-0.189937,-0.334971,-0.847778,0.649456,1.312168,-0.937213,34095
6699,-0.365749,-0.190041,-0.333851,-0.847736,0.648752,1.312179,-0.93727,34095
6700,-0.36492,-0.192354,-0.33576,-0.846817,0.647945,1.312099,-0.937315,34095
6701,-0.362236,-0.197583,-0.339195,-0.845395,0.647101,1.312112,-0.937476,34095
6702,-0.36598,-0.194781,-0.334194,-0.846424,0.646543,1.31214,-0.937414,34095
6703,-0.367396,-0.194671,-0.331665,-0.84683,0.645926,1.312168,-0.937432,34128
6704,-0.367132,-0.196229,-0.332123,-0.846406,0.645237,1.312156,-0.937513,34128
6705,-0.36829,-0.197068,-0.330459,-0.846359,0.644502,1.312132,-0.937595,34128
6706,-0.368101,-0.19799,-0.330716,-0.846126,0.643842,1.312118,-0.937625,34128
6707,-0.368488,-0.197427,-0.329525,-0.846553,0.643194,1.312114,-0.937652,34128
6708,-0.369614,-0.198568,-0.32843,-0.846221,0.642417,1.312178,-0.937735,34128
6709,-0.369454,-0.199992,-0.328747,-0.845832,0.641696,1.312226,-0.937791,34128
6710,-0.370369,-0.200629,-0.327594,-0.845729,0.641007,1.312249,-0.937835,34161
6711,-0.370981,-0.201232,-0.326503,-0.845739,0.640342,1.312271,-0.937891,34161
6712,-0.371995,-0.201888,-0.324775,-0.845803,0.639635,1.31225,-0.937939,34161
6713,-0.371907,-0.203322,-0.324294,-0.845682,0.638932,1.31223,-0.937994,34161
6714,-0.371977,-0.20421,-0.32416,-0.845489,0.638301,1.312235,-0.938031,34161
6715,-0.374482,-0.205463,-0.321048,-0.845267,0.637607,1.312313,-0.938129,34161
6716,-0.376522,-0.20565,-0.318104,-0.845428,0.636927,1.312356,-0.938194,34161
6717,-0.373338,-0.208938,-0.32265,-0.844311,0.63611,1.312358,-0.938284,34195
6718,-0.372176,-0.209593,-0.324036,-0.84413,0.635267,1.31235,-0.938307,34195
6719,-0.373599,-0.20945,-0.322043,-0.8443,0.634565,1.312429,-0.938319,34195
6720,-0.372926,-0.211045,-0.323108,-0.843793,0.633865,1.312448,-0.938373,34195
6721,-0.373924,-0.210721,-0.321396,-0.844086,0.633278,1.312454,-0.938376,34195
6722,-0.375636,-0.210246,-0.319007,-0.844351,0.63268,1.312459,-0.938406,34195
6723,-0.374456,-0.212964,-0.320787,-0.843519,0.631903,1.312493,-0.938482,34228
6724,-0.374338,-0.213827,-0.321244,-0.843179,0.63122,1.312498,-0.938507,34228
6725,-0.373887,-0.215258,-0.32174,-0.842826,0.630548,1.312482,-0.938559,34228
6726,-0.373568,-0.216964,-0.322584,-0.842207,0.629928,1.312487,-0.938571,34228
6727,-0.374919,-0.217361,-0.321058,-0.842088,0.629258,1.312518,-0.938612,34228
6728,-0.375972,-0.217126,-0.319674,-0.842205,0.628605,1.312553,-0.938644,34228
6729,-0.37499,-0.218449,-0.321221,-0.841712,0.627788,1.312446,-0.938666,34228
6730,-0.375901,-0.218601,-0.320126,-0.841683,0.627095,1.312442,-0.938683,34261
6731,-0.377229,-0.218635,-0.318704,-0.84162,0.626445,1.312463,-0.938721,34261
6732,-0.376097,-0.22098,-0.32027,-0.84092,0.625714,1.312426,-0.938609,34261
6733,-0.376892,-0.221546,-0.319046,-0.840881,0.625023,1.312429,-0.938598,34261
6734,-0.376494,-0.223276,-0.319794,-0.840316,0.624335,1.312444,-0.938697,34261
6735,-0.377234,-0.223566,-0.319004,-0.840208,0.623587,1.312403,-0.938651,34261
6736,-0.378033,-0.223964,-0.317653,-0.840255,0.622905,1.312424,-0.938709,34261
6737,-0.377679,-0.225234,-0.31854,-0.839738,0.622226,1.31242,-0.938714,34295
6738,-0.377989,-0.226335,-0.31829,-0.839398,0.621521,1.312414,-0.938705,34295
6739,-0.37916,-0.226676,-0.317008,-0.839263,0.620836,1.312375,-0.938637,34295
6740,-0.379435,-0.227352,-0.316937,-0.838982,0.620145,1.312361,-0.93863,34295
6741,-0.38057,-0.2273,-0.315388,-0.839066,0.619455,1.312373,-0.938721,34295
6742,-0.380309,-0.228706,-0.315743,-0.838668,0.618759,1.312362,-0.938762,34295
6743,-0.380793,-0.228517,-0.314619,-0.838923,0.617935,1.312331,-0.938678,34328
6744,-0.381,-0.229122,-0.31393,-0.838922,0.617229,1.312302,-0.938653,34328
6745,-0.380868,-0.230572,-0.314347,-0.838429,0.616562,1.312267,-0.938628,34328
6746,-0.381329,-0.231837,-0.313946,-0.83802,0.61589,1.312234,-0.93864,34328
6747,-0.382417,-0.232565,-0.312742,-0.837773,0.615223,1.312206,-0.938665,34328
6748,-0.381864,-0.234378,-0.313606,-0.837196,0.614564,1.312173,-0.938644,34328
6749,-0.382957,-0.234728,-0.312084,-0.837168,0.613898,1.31213,-0.938625,34328
6750,-0.38247,-0.236345,-0.312651,-0.836724,0.613227,1.312082,-0.938601,34361
6751,-0.3823,-0.238115,-0.312773,-0.836254,0.612478,1.312041,-0.938615,34361
6752,-0.382395,-0.239059,-0.312041,-0.836215,0.611793,1.311992,-0.938612,34361
6753,-0.382186,-0.239935,-0.312248,-0.835982,0.611181,1.311949,-0.938597,34361
6754,-0.381923,-0.241517,-0.312224,-0.835655,0.610474,1.311897,-0.938569,34361
6755,-0.38363,-0.24146,-0.310098,-0.835682,0.609831,1.311861,-0.938574,34361
6756,-0.383613,-0.242692,-0.310106,-0.83533,0.609175,1.311866,-0.938539,34361
6757,-0.38426,-0.243016,-0.307517,-0.835895,0.608507,1.311976,-0.938522,34395
6758,-0.384554,-0.244099,-0.307313,-0.835519,0.607869,1.311984,-0.938515,34395
6759,-0.383701,-0.246966,-0.310007,-0.834073,0.607104,1.311894,-0.938479,34395
6760,-0.384507,-0.247623,-0.308711,-0.833987,0.606437,1.311873,-0.938446,34395
6761,-0.384713,-0.248295,-0.308388,-0.833812,0.60583,1.311877,-0.938439,34395
6762,-0.385011,-0.249347,-0.307972,-0.833515,0.605149,1.311829,-0.938405,34395
6763,-0.386243,-0.250189,-0.307018,-0.833044,0.604481,1.311725,-0.938399,34428
6764,-0.386022,-0.250698,-0.307018,-0.832993,0.603759,1.311773,-0.938403,34428
6765,-0.384944,-0.251793,-0.306997,-0.83317,0.602982,1.311853,-0.938395,34428
6766,-0.385531,-0.252134,-0.306485,-0.832983,0.602348,1.311873,-0.938339,34428
6767,-0.385308,-0.254078,-0.308246,-0.831845,0.601645,1.311863,-0.938262,34428
6768,-0.38656,-0.254492,-0.305953,-0.831985,0.600945,1.311825,-0.938198,34428
6769,-0.386502,-0.255704,-0.30592,-0.831652,0.600333,1.311807,-0.938153,34428
6770,-0.386336,-0.256952,-0.306059,-0.831293,0.599676,1.311794,-0.938078,34461
6771,-0.387021,-0.25715,-0.305222,-0.831221,0.599054,1.31177,-0.938026,34461
6772,-0.388032,-0.257296,-0.304222,-0.831071,0.598441,1.311771,-0.938028,34461
6773,-0.387922,-0.259013,-0.30441,-0.83052,0.597757,1.311752,-0.93798,34461
6774,-0.388133,-0.259823,-0.304832,-0.830013,0.597133,1.311694,-0.937932,34461
6775,-0.38842,-0.260576,-0.304976,-0.82959,0.596522,1.311724,-0.937864,34461
6776,-0.388279,-0.261533,-0.304977,-0.829355,0.595763,1.311773,-0.93782,34461
6777,-0.388911,-0.2618,-0.303531,-0.829504,0.595109,1.311786,-0.937828,34494
6778,-0.389658,-0.262098,-0.30213,-0.829571,0.594509,1.311869,-0.93777,34494
6779,-0.389293,-0.263755,-0.303012,-0.828895,0.593811,1.31179,-0.937684,34494
6780,-0.389874,-0.264075,-0.302101,-0.828853,0.593237,1.311785,-0.937635,34494
6781,-0.390524,-0.264755,-0.300721,-0.828832,0.592651,1.311811,-0.937588,34494
6782,-0.391712,-0.265653,-0.298906,-0.828641,0.592009,1.311806,-0.937551,34494
6783,-0.392462,-0.265876,-0.298041,-0.828526,0.591429,1.311781,-0.937502,34528
6784,-0.391684,-0.268016,-0.299832,-0.827558,0.590776,1.311717,-0.937427,34528
6785,-0.392813,-0.26836,-0.297136,-0.827884,0.590175,1.311764,-0.937398,34528
6786,-0.391318,-0.270638,-0.299318,-0.827064,0.58952,1.311676,-0.937379,34528
6787,-0.391603,-0.271828,-0.29937,-0.826519,0.588863,1.311657,-0.937375,34528
6788,-0.393506,-0.271526,-0.296174,-0.826866,0.588343,1.311645,-0.9373,34528
6789,-0.392856,-0.272797,-0.297052,-0.826442,0.587752,1.311609,-0.937264,34528
6790,-0.392789,-0.27359,-0.296843,-0.826286,0.587112,1.311583,-0.937225,34561
6791,-0.393178,-0.274759,-0.2967,-0.825765,0.586463,1.311527,-0.937181,34561
6792,-0.393771,-0.275409,-0.296664,-0.825278,0.585889,1.311425,-0.937106,34561
6793,-0.394028,-0.276684,-0.296322,-0.824852,0.58529,1.311386,-0.937035,34561
6794,-0.394328,-0.277787,-0.295959,-0.824469,0.584718,1.31137,-0.936954,34561
6795,-0.394857,-0.278235,-0.295397,-0.824266,0.58416,1.311325,-0.936911,34561
6796,-0.395736,-0.279383,-0.294047,-0.823939,0.583534,1.311304,-0.93685,34561
6797,-0.396371,-0.280043,-0.293105,-0.823745,0.582979,1.311267,-0.936805,34594
6798,-0.396382,-0.281002,-0.292729,-0.823547,0.582462,1.311232,-0.936768,34594
6799,-0.396772,-0.282019,-0.291564,-0.823424,0.581887,1.311168,-0.936727,34594
6800,-0.396588,-0.283392,-0.291902,-0.822922,0.581365,1.311125,-0.936674,34594
6801,-0.395274,-0.284441,-0.292493,-0.822982,0.580737,1.311203,-0.936703,34594
6802,-0.398518,-0.284388,-0.289071,-0.822645,0.580104,1.311097,-0.93674,34594
6803,-0.395936,-0.28666,-0.291724,-0.822166,0.579588,1.310994,-0.936579,34628
6804,-0.394844,-0.288636,-0.292572,-0.821699,0.579032,1.310912,-0.936526,34628
6805,-0.396278,-0.288414,-0.290203,-0.821927,0.57849,1.310871,-0.936494,34628
6806,-0.395754,-0.290239,-0.29092,-0.821283,0.577868,1.310797,-0.936426,34628
6807,-0.398452,-0.289746,-0.287946,-0.8212,0.577274,1.310801,-0.936484,34628
6808,-0.398818,-0.290587,-0.287244,-0.820972,0.57666,1.31076,-0.936401,34628
6809,-0.39882,-0.291678,-0.287132,-0.820623,0.576096,1.310722,-0.936328,34628
6810,-0.398696,-0.292631,-0.286845,-0.820444,0.575577,1.310665,-0.936271,34661
6811,-0.399069,-0.293447,-0.28595,-0.820284,0.575047,1.310619,-0.936185,34661
6812,-0.398932,-0.295088,-0.286122,-0.819701,0.574467,1.310575,-0.936118,34661
6813,-0.398659,-0.296295,-0.286361,-0.819316,0.573905,1.310541,-0.936052,34661
6814,-0.398955,-0.297195,-0.286068,-0.818947,0.57336,1.31043,-0.935978,34661
6815,-0.397366,-0.299443,-0.287497,-0.818401,0.572758,1.310434,-0.93595,34661
6816,-0.398555,-0.299459,-0.284711,-0.81879,0.572165,1.310361,-0.935913,34661
6817,-0.399656,-0.299557,-0.282931,-0.818835,0.571571,1.310303,-0.935859,34694
6818,-0.399809,-0.300863,-0.283026,-0.818248,0.570956,1.310259,-0.935809,34694
6819,-0.400242,-0.301437,-0.282239,-0.818097,0.570393,1.310225,-0.935756,34694
6820,-0.400721,-0.302152,-0.281444,-0.817873,0.569807,1.310194,-0.935679,34694
6821,-0.399272,-0.304753,-0.282794,-0.81715,0.569134,1.310118,-0.935634,34694
6822,-0.400181,-0.304761,-0.28089,-0.817359,0.568544,1.310092,-0.935544,34694
6823,-0.40064,-0.305652,-0.280557,-0.816917,0.567944,1.310059,-0.935459,34728
6824,-0.400201,-0.307345,-0.281009,-0.816341,0.567345,1.310022,-0.935379,34728
6825,-0.400685,-0.308337,-0.279662,-0.816192,0.566756,1.30994,-0.935273,34728
6826,-0.401077,-0.309217,-0.278312,-0.816128,0.566206,1.309964,-0.935187,34728
6827,-0.400748,-0.310766,-0.278362,-0.815684,0.565641,1.309926,-0.935121,34728
6828,-0.401884,-0.311174,-0.277164,-0.815377,0.56506,1.309881,-0.935,34728
6829,-0.401466,-0.312978,-0.278669,-0.814379,0.564491,1.309799,-0.93487,34728
6830,-0.401163,-0.313865,-0.27857,-0.814221,0.563929,1.309816,-0.934763,34761
6831,-0.401271,-0.31478,-0.277746,-0.814096,0.563395,1.309841,-0.934666,34761
6832,-0.40134,-0.315681,-0.278082,-0.813598,0.56287,1.309784,-0.934516,34761
6833,-0.401184,-0.316718,-0.278266,-0.813209,0.562386,1.309725,-0.934411,34761
6834,-0.401591,-0.318007,-0.279155,-0.8122,0.561876,1.309556,-0.934252,34761
6835,-0.403073,-0.317468,-0.276101,-0.81272,0.561326,1.309455,-0.934126,34761
6836,-0.403614,-0.317907,-0.274312,-0.812887,0.560838,1.309451,-0.933986,34761
6837,-0.404487,-0.317973,-0.272879,-0.812908,0.560326,1.309394,-0.933827,34794
6838,-0.404586,-0.318294,-0.272711,-0.81279,0.559827,1.309343,-0.933676,34794
6839,-0.404699,-0.319395,-0.272863,-0.812251,0.559318,1.309293,-0.933503,34794
6840,-0.404625,-0.320758,-0.272766,-0.811783,0.558791,1.309212,-0.933348,34794
6841,-0.406094,-0.3199,-0.27097,-0.81199,0.558347,1.309218,-0.933228,34794
6842,-0.406106,-0.321179,-0.271235,-0.81139,0.557867,1.309181,-0.933078,34794
6843,-0.405978,-0.322517,-0.270892,-0.811037,0.557339,1.309069,-0.932929,34828
6844,-0.406333,-0.322992,-0.270352,-0.810851,0.556867,1.309011,-0.932781,34828
6845,-0.404722,-0.325014,-0.273432,-0.809816,0.556266,1.308919,-0.932593,34828
6846,-0.405603,-0.32541,-0.272651,-0.809479,0.555799,1.308799,-0.932404,34828
6847,-0.404865,-0.326158,-0.272887,-0.809468,0.555267,1.30881,-0.932275,34828
6848,-0.404938,-0.326962,-0.272881,-0.809108,0.554817,1.308769,-0.932107,34828
6849,-0.404854,-0.328658,-0.272917,-0.808451,0.554292,1.30872,-0.93193,34828
6850,-0.405144,-0.329616,-0.272288,-0.808128,0.553826,1.308666,-0.931772,34861
6851,-0.405424,-0.330398,-0.271569,-0.80791,0.553361,1.30862,-0.931615,34861
6852,-0.405206,-0.332107,-0.271703,-0.807274,0.552881,1.308592,-0.931448,34861
6853,-0.406328,-0.332377,-0.268677,-0.807611,0.552347,1.308519,-0.931307,34861
6854,-0.406627,-0.332832,-0.267612,-0.807627,0.551892,1.308456,-0.931162,34861
6855,-0.406148,-0.334395,-0.268367,-0.806972,0.551382,1.308409,-0.930994,34861
6856,-0.406492,-0.335391,-0.267576,-0.806647,0.550827,1.308329,-0.930767,34861
6857,-0.409185,-0.332878,-0.262916,-0.807858,0.550467,1.308308,-0.930602,34894
6858,-0.406213,-0.338026,-0.266457,-0.806058,0.549928,1.30818,-0.930497,34894
6859,-0.406998,-0.338226,-0.265083,-0.806032,0.549404,1.308134,-0.930324,34894
6860,-0.407093,-0.338602,-0.265521,-0.805681,0.548867,1.308049,-0.930127,34894
6861,-0.407554,-0.339258,-0.264177,-0.805614,0.548371,1.30803,-0.929951,34894
6862,-0.40781,-0.340262,-0.263191,-0.805384,0.547851,1.30796,-0.929765,34894
6863,-0.408061,-0.340889,-0.262697,-0.805153,0.547376,1.307889,-0.929622,34928
6864,-0.407983,-0.342145,-0.262619,-0.804685,0.546882,1.307825,-0.929442,34928
6865,-0.408173,-0.342927,-0.261793,-0.804525,0.546366,1.307763,-0.929263,34928
6866,-0.40903,-0.342352,-0.261192,-0.80453,0.545922,1.30768,-0.929086,34928
6867,-0.40878,-0.343431,-0.260845,-0.80431,0.54534,1.307667,-0.928931,34928
6868,-0.408995,-0.34433,-0.260701,-0.803862,0.544832,1.307591,-0.928724,34928
6869,-0.409494,-0.345162,-0.260524,-0.803308,0.544374,1.307478,-0.928512,34928
6870,-0.410724,-0.345463,-0.25814,-0.803321,0.54378,1.307379,-0.92831,34961
6871,-0.410834,-0.346417,-0.258082,-0.802873,0.543269,1.307298,-0.928132,34961
6872,-0.410596,-0.347678,-0.258271,-0.802388,0.542769,1.307191,-0.927936,34961
6873,-0.411126,-0.348547,-0.257351,-0.802036,0.542222,1.307098,-0.92773,34961
6874,-0.408603,-0.353113,-0.260639,-0.800264,0.541622,1.306921,-0.927558,34961
6875,-0.408937,-0.353687,-0.259608,-0.800175,0.54115,1.306841,-0.927361,34961
6876,-0.410659,-0.352848,-0.256598,-0.800634,0.540676,1.306802,-0.92717,34961
6877,-0.409401,-0.355731,-0.25825,-0.799471,0.540133,1.306685,-0.926969,34994
6878,-0.40932,-0.356949,-0.25818,-0.798992,0.539704,1.306623,-0.92678,34994
6879,-0.409605,-0.357845,-0.257551,-0.798648,0.53919,1.306535,-0.926578,34994
6880,-0.409064,-0.359045,-0.257966,-0.798253,0.538673,1.306474,-0.926381,34994
6881,-0.41069,-0.357383,-0.25532,-0.799014,0.538257,1.306438,-0.926155,34994
6882,-0.411189,-0.357939,-0.254069,-0.798907,0.537744,1.306366,-0.925984,34994
6883,-0.411189,-0.35911,-0.254103,-0.79837,0.537231,1.306296,-0.925743,35028
6884,-0.411655,-0.359705,-0.253209,-0.798146,0.536756,1.306227,-0.925561,35028
6885,-0.412277,-0.359624,-0.251629,-0.798361,0.536232,1.306156,-0.925368,35028
6886,-0.413307,-0.360633,-0.250004,-0.797884,0.535713,1.305995,-0.925153,35028
6887,-0.413132,-0.362039,-0.250204,-0.797275,0.535253,1.305921,-0.924963,35028
6888,-0.412708,-0.36295,-0.250292,-0.797053,0.534691,1.305889,-0.924777,35028
6889,-0.411776,-0.365063,-0.251741,-0.796113,0.53418,1.305804,-0.924543,35028
6890,-0.411287,-0.366603,-0.252486,-0.795422,0.533701,1.305725,-0.924357,35061
6891,-0.41096,-0.367972,-0.252312,-0.795014,0.533185,1.305621,-0.924167,35061
6892,-0.410825,-0.369364,-0.252346,-0.794427,0.532711,1.305564,-0.923956,35061
6893,-0.411029,-0.370108,-0.251847,-0.794134,0.532267,1.305512,-0.923748,35061
6894,-0.411794,-0.370424,-0.250155,-0.794125,0.531784,1.305461,-0.923537,35061
6895,-0.411356,-0.372099,-0.251054,-0.793285,0.531298,1.305399,-0.923323,35061
6896,-0.41154,-0.373495,-0.25156,-0.792372,0.530856,1.305336,-0.923134,35061
6897,-0.412438,-0.373874,-0.249771,-0.792292,0.530375,1.305282,-0.922904,35094
6898,-0.412594,-0.375243,-0.250026,-0.791483,0.529924,1.305215,-0.922682,35094
6899,-0.412841,-0.376001,-0.249814,-0.791061,0.529468,1.305177,-0.922468,35094
6900,-0.413649,-0.376269,-0.248419,-0.790951,0.528995,1.305135,-0.922237,35094
6901,-0.413403,-0.377924,-0.249213,-0.790041,0.528511,1.305092,-0.922007,35094
6902,-0.413812,-0.378577,-0.248946,-0.789598,0.52809,1.305064,-0.921777,35094
6903,-0.414314,-0.379098,-0.248267,-0.789298,0.527648,1.305031,-0.921562,35128
6904,-0.414977,-0.379088,-0.247085,-0.789326,0.527247,1.304982,-0.921349,35128
6905,-0.415798,-0.379578,-0.24499,-0.789312,0.526742,1.304921,-0.921098,35128
6906,-0.415862,-0.380124,-0.244935,-0.789032,0.526309,1.304893,-0.920887,35128
6907,-0.416521,-0.380314,-0.243607,-0.789004,0.525891,1.304825,-0.920655,35128
6908,-0.415679,-0.381865,-0.245069,-0.788246,0.525404,1.304816,-0.92044,35128
6909,-0.415372,-0.383266,-0.245854,-0.787483,0.524971,1.304789,-0.920225,35128
6910,-0.416461,-0.383629,-0.244549,-0.787137,0.524574,1.304718,-0.919981,35161
6911,-0.415594,-0.384668,-0.245164,-0.786897,0.524093,1.304749,-0.919813,35161
6912,-0.414418,-0.387693,-0.247354,-0.785346,0.52362,1.304683,-0.919587,35161
6913,-0.415165,-0.387952,-0.245812,-0.785308,0.523197,1.304661,-0.919386,35161
6914,-0.415311,-0.388287,-0.24517,-0.785265,0.522784,1.304636,-0.919193,35161
6915,-0.415477,-0.389036,-0.244659,-0.784967,0.522388,1.304618,-0.919001,35161
6916,-0.415558,-0.390247,-0.244369,-0.784413,0.521964,1.304602,-0.91879,35161
6917,-0.415868,-0.391283,-0.24381,-0.783905,0.521565,1.304552,-0.918582,35194
6918,-0.416036,-0.392164,-0.2434,-0.783503,0.521207,1.304531,-0.918401,35194
6919,-0.415804,-0.393795,-0.24417,-0.782569,0.520823,1.304492,-0.918182,35194
6920,-0.416165,-0.394852,-0.243452,-0.782068,0.520436,1.304474,-0.917973,35194
6921,-0.416019,-0.397838,-0.24391,-0.780488,0.520162,1.304444,-0.917955,35194
6922,-0.415908,-0.398962,-0.243917,-0.779971,0.519784,1.30444,-0.917739,35194
6923,-0.415745,-0.400393,-0.244186,-0.77924,0.519414,1.30442,-0.917522,35228
6924,-0.417869,-0.400023,-0.239368,-0.779789,0.518987,1.304355,-0.917394,35228
6925,-0.41824,-0.400776,-0.238706,-0.779406,0.51867,1.304332,-0.917206,35228
6926,-0.418628,-0.401562,-0.23815,-0.778963,0.518364,1.304312,-0.917039,35228
6927,-0.419027,-0.402198,-0.237798,-0.778528,0.518017,1.304282,-0.916856,35228
6928,-0.419606,-0.401931,-0.238277,-0.778207,0.517671,1.304142,-0.916328,35228
6929,-0.420165,-0.40225,-0.237119,-0.778094,0.517328,1.304105,-0.916115,35228
6930,-0.420385,-0.402832,-0.236648,-0.777818,0.516988,1.304084,-0.91592,35261
6931,-0.420658,-0.403607,-0.236406,-0.777342,0.51665,1.304071,-0.915695,35261
6932,-0.420897,-0.404446,-0.236011,-0.776897,0.516281,1.304039,-0.915483,35261
6933,-0.42506,-0.400014,-0.226296,-0.77981,0.516079,1.304016,-0.915131,35261
6934,-0.425346,-0.400696,-0.226074,-0.779368,0.515744,1.304006,-0.914932,35261
6935,-0.425579,-0.401199,-0.225678,-0.779097,0.515385,1.303976,-0.914746,35261
6936,-0.420849,-0.40607,-0.23435,-0.776578,0.514648,1.303971,-0.914557,35261
6937,-0.421487,-0.406072,-0.233043,-0.776624,0.514313,1.303946,-0.914379,35294
6938,-0.422043,-0.405964,-0.231932,-0.776711,0.513939,1.303941,-0.914194,35294
6939,-0.422455,-0.406815,-0.23143,-0.776192,0.513538,1.303934,-0.914006,35294
6940,-0.423475,-0.406648,-0.229969,-0.776158,0.513131,1.303893,-0.913776,35294
6941,-0.423642,-0.407654,-0.229855,-0.775572,0.512714,1.303879,-0.913596,35294
6942,-0.423749,-0.408936,-0.230197,-0.774737,0.512307,1.303893,-0.913434,35294
6943,-0.422628,-0.411847,-0.234134,-0.772624,0.511704,1.3038,-0.913146,35328
6944,-0.422867,-0.412921,-0.234093,-0.771933,0.511314,1.30379,-0.912993,35328
6945,-0.422957,-0.413586,-0.233764,-0.771627,0.510845,1.303795,-0.912897,35328
6946,-0.423793,-0.41385,-0.232477,-0.771415,0.510405,1.30378,-0.912753,35328
6947,-0.423225,-0.415829,-0.233963,-0.770213,0.509949,1.303791,-0.912623,35328
6948,-0.423669,-0.416207,-0.23369,-0.769848,0.509514,1.30377,-0.91252,35328
6949,-0.423717,-0.416833,-0.233735,-0.769469,0.50909,1.303761,-0.912401,35328
6950,-0.424172,-0.417701,-0.23344,-0.768836,0.508629,1.303748,-0.912254,35361
6951,-0.424044,-0.418156,-0.233345,-0.768689,0.508132,1.303776,-0.912115,35361
6952,-0.424503,-0.418403,-0.232747,-0.768483,0.507719,1.303763,-0.912014,35361
6953,-0.42466,-0.419037,-0.233502,-0.767821,0.507239,1.303743,-0.911743,35361
6954,-0.425244,-0.419204,-0.231742,-0.76794,0.506747,1.303699,-0.911604,35361
6955,-0.425655,-0.419626,-0.231409,-0.767582,0.506337,1.303641,-0.911516,35361
6956,-0.425618,-0.420527,-0.231668,-0.767031,0.505949,1.303588,-0.911433,35361
6957,-0.425576,-0.421374,-0.231783,-0.766554,0.505575,1.303549,-0.911384,35394
6958,-0.425544,-0.422903,-0.232004,-0.765663,0.505161,1.303477,-0.911308,35394
6959,-0.425696,-0.423463,-0.231464,-0.765432,0.504782,1.303443,-0.911233,35394
6960,-0.42586,-0.423933,-0.231262,-0.765142,0.504389,1.303379,-0.911156,35394
6961,-0.426365,-0.424115,-0.230549,-0.764975,0.504018,1.303301,-0.911106,35394
6962,-0.426344,-0.425341,-0.229899,-0.764501,0.5036,1.303227,-0.911052,35394
6963,-0.425085,-0.428029,-0.231559,-0.7632,0.50321,1.303199,-0.910949,35428
6964,-0.42483,-0.429198,-0.232229,-0.762482,0.502856,1.303104,-0.910877,35428
6965,-0.424237,-0.430582,-0.232971,-0.761805,0.502485,1.30305,-0.910861,35428
6966,-0.425763,-0.430136,-0.228815,-0.762465,0.502012,1.302988,-0.910926,35428
6967,-0.425186,-0.431136,-0.228422,-0.762339,0.501544,1.302947,-0.910823,35428
6968,-0.423685,-0.432578,-0.231517,-0.761424,0.501258,1.302915,-0.91074,35428
6969,-0.42503,-0.431018,-0.229349,-0.762215,0.500852,1.302813,-0.910717,35428
6970,-0.427101,-0.430012,-0.223926,-0.763238,0.500424,1.302715,-0.910747,35461
6971,-0.426751,-0.431302,-0.22433,-0.762587,0.500049,1.302645,-0.910719,35461
6972,-0.426719,-0.431882,-0.223874,-0.76241,0.499718,1.30259,-0.910697,35461
6973,-0.427012,-0.426733,-0.219524,-0.7664,0.499134,1.302688,-0.910472,35461
